model,id,title,authors
book.bookmodel,9662,Mosquito Bite,Alexandra Siy/Dennis Kunkel
book.bookmodel,9663,Love Bites (Argeneau #2),Lynsay Sands
book.bookmodel,9664,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke
book.bookmodel,9665,The Pursuit of History,John Tosh/Sean Lang
book.bookmodel,9666,Vegas Bites: A Werewolf Romance Anthology,L.A. Banks/J.M. Jeffries/Seressie Glass/Natalie Dunbar
book.bookmodel,9667,A Bite to Remember (Argeneau #5),Lynsay Sands
book.bookmodel,9668,Boys that Bite (Blood Coven Vampire  #1),Mari Mancusi
book.bookmodel,9669,A Quick Bite (Argeneau #1),Lynsay Sands
book.bookmodel,9670,Bite Club (Bite Club  #1),Howard Chaykin/David Tischman/David Hahn
book.bookmodel,9671,Last Bite,Nancy Verde Barr
book.bookmodel,9672,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,Nikki Stafford
book.bookmodel,9673,Small Bites  Big Nights: Seductive Little Plates for Intimate Occasions and Lavish Parties,Govind Armstrong/Lisa Romerein/Tyler Florence
book.bookmodel,9674,Plants Bite Back! (DK Readers),Richard Platt
book.bookmodel,9675,Last Wish (Sweet Valley High),Francine Pascal
book.bookmodel,9676,Starting Over (Sweet Valley High  #33),Francine Pascal/Kate William
book.bookmodel,9677,Dear Sister (Sweet Valley High  #7),Francine Pascal/Kate William
book.bookmodel,9678,Don't Wait for Your Ship to Come In... Swim Out to Meet It!: Bite-Sized Inspirations to Help You Achieve Your Dreams,John Mason
book.bookmodel,9679,Magic Bites (Kate Daniels  #1),Ilona Andrews
book.bookmodel,9680,The Secret Garden,Frances Hodgson Burnett/Graham Rust
book.bookmodel,9681,The Secret Garden,Frances Hodgson Burnett/Scott McKowen
book.bookmodel,9682,The Secret Garden Coloring Book,Brian Doherty/Frances Hodgson Burnett/Thea Kliros
book.bookmodel,9683,A Little Princess,Frances Hodgson Burnett/Scott McKowen
book.bookmodel,9684,A Little Princess,Tania Zamorsky/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober
book.bookmodel,9685,The Little Princesses,Marion Crawford/Jennie Bond
book.bookmodel,9686,Laura Ingalls Wilder Country: The People and places in Laura Ingalls Wilder's life and books,William   Anderson/Leslie A.  Kelly
book.bookmodel,9687,The Collected Works of C.S. Lewis,C.S. Lewis/Michael Hauge
book.bookmodel,9688,Pedro Páramo,Juan Rulfo
book.bookmodel,9689,Pedro Páramo / El Llano en llamas,Juan Rulfo
book.bookmodel,9690,Pedro Páramo,Juan Rulfo
book.bookmodel,9691,Pedro Paramo / El Llano En Llamas,Juan Rulfo
book.bookmodel,9692,Pedro Páramo,Juan Rulfo
book.bookmodel,9693,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale
book.bookmodel,9694,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster
book.bookmodel,9695,Peter Pan And Wendy,J.M. Barrie/Ken Geist
book.bookmodel,9696,Peter Pan,J.M. Barrie/Tim Curry
book.bookmodel,9697,Adventures of Huckleberry Finn,Mark Twain
book.bookmodel,9698,Alice in Wonderland / Hunting of the Snark,Lewis Carroll/Donald J. Gray
book.bookmodel,9699,Holes,Louis Sachar
book.bookmodel,9700,Rabbit Hole,David Lindsay-Abaire
book.bookmodel,9701,A Magic Crystal? (Marvin Redpost),Louis Sachar
book.bookmodel,9702,Holes (Holes  #1),Louis Sachar
book.bookmodel,9703,Super Fast Out of Control,Louis Sachar
book.bookmodel,9704,The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy,Glenn Yeffeth/Don DeBrandt/Cory Doctorow/Bruce Bethke/Adam Roberts/Lawrence Watt-Evans/Selina Rosen/Mark W. Tiedemann/Jacqueline Carey/Susan Sizemore/Vox Day/Stephen Baxter/A.M. Dellamonica/Marguerite Krause/John Shirley/Adam-Troy Castro/Amy Berner/Maria  Alexander/Marie-Catherine Caillava/Mike Byrne
book.bookmodel,9705,The Feminine Mystique,Betty Friedan/Anna Quindlen
book.bookmodel,9706,"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism",Daniel Horowitz
book.bookmodel,9707,James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot/Ruth Brown/Peter Barrett
book.bookmodel,9708,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus
book.bookmodel,9709,The Real James Herriot: A Memoir of My Father,Jim Wight
book.bookmodel,9710,The Lord God Made Them All,James Herriot
book.bookmodel,9711,Who Was Mark Twain?,April Jones Prince/Nancy Harrison/John   O'Brien
book.bookmodel,9712,Roughing It,Mark Twain/Henry B. Wonham
book.bookmodel,9713,The Complete Essays of Mark Twain,Mark Twain/Charles Neider
book.bookmodel,9714,Death of a Salesman,Arthur  Miller
book.bookmodel,9715,The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby
book.bookmodel,9716,Collected Plays 1944-1961,Arthur  Miller/Tony Kushner
book.bookmodel,9717,Incident at Vichy,Arthur  Miller
book.bookmodel,9718,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,MaryAnn F. Kohl/Kim Solga/Rebecca Van Slyke
book.bookmodel,9719,The Portable Thomas Jefferson,Thomas Jefferson/Merrill D. Peterson
book.bookmodel,9720,Autobiography of Thomas Jefferson,Thomas Jefferson
book.bookmodel,9721,Juan Rulfo's Mexico,Juan Rulfo/Carlos Fuentes/Margo Glantz/Jorge Alberto Lozoya/Eduardo Rivero/Víctor Jiménez/E. Billeter
book.bookmodel,9722,Pedro Páramo,Juan Rulfo/Margaret Sayers Peden/Susan Sontag
book.bookmodel,9723,The Burning Plain and Other Stories,Juan Rulfo/Kermit Oliver/George D. Schade
book.bookmodel,9724,Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum,Ann Hewetson
book.bookmodel,9725,The Irish Anatomist: A Study of Flann O'Brien,Keith Donohue
book.bookmodel,9726,Quito 1599: City and Colony in Transition,Kris Lane/Lyman L. Johnson
book.bookmodel,9727,1599: A Year in the Life of William Shakespeare,James Shapiro
book.bookmodel,9728,Stranger from the Past,Penny Jordan
book.bookmodel,9729,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater
book.bookmodel,9730,Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz
book.bookmodel,9731,Convergence Culture: Where Old and New Media Collide,Henry Jenkins
book.bookmodel,9732,The Sling and the Stone: On War in the 21st Century,Thomas X. Hammes
book.bookmodel,9733,Mistletoe,Hailey Abbott/Melissa de la Cruz/Aimee Friedman/Nina Malkin
book.bookmodel,9734,The Guide to Hollywood and Beverly Hills,Charles Lockwood
book.bookmodel,9735,Follow Your Heart's Vegetarian Soup Cookbook,Janice Cook Migliaccio
book.bookmodel,9736,Your Best Friend's Boyfriend (Follow Your Heart  #1),J.E. Bright
book.bookmodel,9737,Follow Your Heart,Susanna Tamaro/John T. Cullen
book.bookmodel,9738,Naughty Little Secret,Shayla Black/Shelley Bradley
book.bookmodel,9739,No Accident (Little Secrets  #2),Emily Blake
book.bookmodel,9740,Dirty Little Secrets (Marisela Morales/Dirty #1),Julie Leto
book.bookmodel,9741,Dirty Little Secrets,Joy King
book.bookmodel,9742,Three Little Secrets (MacLachlan Family  #4),Liz Carlyle
book.bookmodel,9743,Lori's Little Secret (Bravo Family  #15) (Bravo Family Ties Miniseries  #3),Christine Rimmer
book.bookmodel,9744,The Day My Butt Went Psycho,Andy Griffiths/Miles Thompson
book.bookmodel,9745,Just Disgusting!,Andy Griffiths/Terry Denton
book.bookmodel,9746,Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens
book.bookmodel,9747,The Princess of the Chalet School,Elinor M. Brent-Dyer
book.bookmodel,9748,The Princess Diaries (The Princess Diaries  #1),Meg Cabot
book.bookmodel,9749,Let Down Your Hair,Jane B. Mason/Sarah Hines Stephens
book.bookmodel,9750,Awakening (Chasing Yesterday  #1),Robin Wasserman
book.bookmodel,9751,Betrayal (Chasing Yesterday  #2),Robin Wasserman
book.bookmodel,9752,Fun Home: A Family Tragicomic,Alison Bechdel
book.bookmodel,9753,Second Home: Finding Your Place in the Fun (Better Homes and Gardens),Denny Caringer/Better Homes and Gardens
book.bookmodel,9754,Six Frigates: The Epic History of the Founding of the U. S. Navy,Ian W. Toll
book.bookmodel,9755,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane
book.bookmodel,9756,Die Tagebücher einer Nanny,Emma McLaughlin/Nicola Kraus
book.bookmodel,9757,1491: New Revelations of the Americas Before Columbus,Charles C. Mann
book.bookmodel,9758,Saint Ignatius Loyola: The Pilgrim Years 1491-1538,James Brodrick
book.bookmodel,9759,Deep Storm (Jeremy Logan  #1),Lincoln Child
book.bookmodel,9760,Death Match,Lincoln Child
book.bookmodel,9761,The Wheel of Darkness (Pendergast  #8),Douglas Preston/Lincoln Child
book.bookmodel,9762,Reliquary (Pendergast  #2),Douglas Preston/Lincoln Child
book.bookmodel,9763,The Cabinet of Curiosities (Pendergast  #3),Douglas Preston/Lincoln Child
book.bookmodel,9764,Still Life With Crows (Pendergast  #4),Douglas Preston/Lincoln Child
book.bookmodel,9765,Dancing on My Grave,Gelsey Kirkland/Greg Lawrence
book.bookmodel,9766,Dancing on His Grave: A True Story of Survival and Triumph,Barbara Richard
book.bookmodel,9767,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson
book.bookmodel,9768,I Don't Know How She Does It (Kate Reddy  #1),Allison Pearson
book.bookmodel,9769,Perfect Girls  Starving Daughters: The Frightening New Normalcy of Hating Your Body,Courtney E. Martin
book.bookmodel,9770,The 21 Success Secrets of Self-Made Millionaires: How to Achieve Financial Independence Faster and Easier Than You Ever Thought Possible,Brian Tracy
book.bookmodel,9771,The Cake Book,Tish Boyle/John Uher
book.bookmodel,9772,Grand Finales: A Modernist View of Plated Desserts,Tish Boyle/Timothy Moriarty
book.bookmodel,9773,The Making of the Fittest: DNA and the Ultimate Forensic Record of Evolution,Sean B. Carroll/Jamie W. Carroll/Leanne M. Olds
book.bookmodel,9774,The Bride Finder (St. Leger  #1),Susan Carroll
book.bookmodel,9775,The Courtesan (The Dark Queen Saga  #2),Susan Carroll
book.bookmodel,9776,Giovanni and Lusanna: Love and Marriage in Renaissance Florence,Gene A. Brucker
book.bookmodel,9777,The Collected Poetry  1968-1998,Nikki Giovanni/Virginia C. Fowler
book.bookmodel,9778,Mozart's Don Giovanni (the Dover Opera Libretto Series),Wolfgang Amadeus Mozart/Lorenzo Da Ponte/Ellen H. Bleiler
book.bookmodel,9779,Love Poems,Nikki Giovanni
book.bookmodel,9780,Rosa,Nikki Giovanni/Bryan Collier
book.bookmodel,9781,The covert war against rock: what you don't know about the deaths of Jim Morrison  Tupac Shakur  Michael Hutchence  Brian Jones  Jimi Hendrix  Phil Ochs  Bob Marley  Peter Tosh  John Lennon  The Notorious B.I.G,Alex Constantine
book.bookmodel,9782,Gale Gand's Short + Sweet : Quick Desserts with Eight Ingredients or Less,Gale Gand/Julia Moskin/Tim Turner
book.bookmodel,9783,What Angels Fear (Sebastian St. Cyr  #1),C.S. Harris
book.bookmodel,9784,Breaking Free from Compulsive Eating,Geneen Roth
book.bookmodel,9785,When Food Is Love: Exploring the Relationship Between Eating and Intimacy,Geneen Roth
book.bookmodel,9786,You're Born an Original  Don't Die a Copy!,John Mason
book.bookmodel,9787,Orin Aoraiosaa: Songs for Selected Heads,John    Mason
book.bookmodel,9788,Guide to Stress Reduction,L. John Mason
book.bookmodel,9789,La máquina de follar,Charles Bukowski
book.bookmodel,9790,Getting a Grip on the Basics: Building a Firm Foundation for the Victorious Christian Life,Beth A. Jones
book.bookmodel,9791,Freedom Riders: John Lewis and Jim Zwerg on the Front Lines of the Civil Rights Movement,Ann Bausum
book.bookmodel,9792,The Milagro Beanfield War,John     Nichols
book.bookmodel,9793,The Magic Journey,John     Nichols
book.bookmodel,9794,Captain Slaughterboard Drops Anchor,Mervyn Peake
book.bookmodel,9795,Hide-and-Seek with Angels: The Life of J.M. Barrie,Lisa Chaney
book.bookmodel,9796,The Hunted (Vampire Huntress  #3),L.A. Banks
book.bookmodel,9797,The Bitten (Vampire Huntress  #4),L.A. Banks
book.bookmodel,9798,The Forsaken (Vampire Huntress  #7),L.A. Banks
book.bookmodel,9799,Minion (Vampire Huntress  #1),L.A. Banks
book.bookmodel,9800,The Awakening (Vampire Huntress  #2),L.A. Banks
book.bookmodel,9801,The Forbidden (Vampire Huntress  #5),L.A. Banks
book.bookmodel,9802,The Damned (Vampire Huntress  #6),L.A. Banks
book.bookmodel,9803,The Damned (Vampire Huntress  #6),L.A. Banks
book.bookmodel,9804,Brand New Justice: How Branding Places and Products Can Help the Developing World,Simon Anholt
book.bookmodel,9805,Katie's Big Move (Junior Gymnasts  #2),Teddy Slater/Wayne Alfano
book.bookmodel,9806,Amanda's Unlucky Day (Junior Gymnasts  #6),Teddy Slater/Wayne Alfano
book.bookmodel,9807,Beat That! Cookbook,Ann Hodgman
book.bookmodel,9808,Stake That (Blood Coven Vampire  #2),Mari Mancusi
book.bookmodel,9809,Sk8er Boy (First Kiss Club #1),Mari Mancusi
book.bookmodel,9810,Bride & Groom (A Dog Lover's Mystery  #16),Susan Conant/Maxwell Award
book.bookmodel,9811,Stud Rites (A Dog Lover's Mystery #9),Susan Conant
book.bookmodel,9812,The Dogfather (A Dog Lover's Mystery  #15),Susan Conant
book.bookmodel,9813,Steamed (A Gourmet Girl Mystery  #1),Jessica Conant-Park/Susan Conant
book.bookmodel,9814,Paws Before Dying (A Dog Lover's Mystery  #4),Susan Conant
book.bookmodel,9815,A New Leash on Death (A Dog Lover's Mystery  #1),Susan Conant
book.bookmodel,9816,Scratch the Surface (A Cat Lover's Mystery #1),Susan Conant
book.bookmodel,9817,Corvette,Jerry Burton
book.bookmodel,9818,Lucifer's Shadow,David Hewson
book.bookmodel,9819,The Key,Lynsay Sands
book.bookmodel,9820,The Deed (Deed  #1),Lynsay Sands
book.bookmodel,9821,The Chase (Deed  #3),Lynsay Sands
book.bookmodel,9822,Bliss,Lynsay Sands
book.bookmodel,9823,The Perfect Wife,Lynsay Sands
book.bookmodel,9824,Sweet Revenge,Lynsay Sands
book.bookmodel,9825,The Reluctant Reformer,Lynsay Sands
book.bookmodel,9826,Love Is Blind,Lynsay Sands
book.bookmodel,9827,Standard Catalog of Smith & Wesson,Jim Supica/Richard Nahas
book.bookmodel,9828,Korea's Place in the Sun: A Modern History,Bruce Cumings
book.bookmodel,9829,Mighty Love,Howard Chaykin
book.bookmodel,9830,Challengers of the Unknown: Stolen Moments  Borrowed Time,Howard Chaykin/Michelle Madsen
book.bookmodel,9831,Black Kiss,Howard Chaykin
book.bookmodel,9832,Son of Superman,Howard Chaykin/David Tischman/J.H. Williams III/Mick Gray/Lee Loughridge
book.bookmodel,9833,Castle Diary: The Journal of Tobias Burgess,Richard Platt/Chris Riddell
book.bookmodel,9834,Disaster!: Catastrophes That Shook the World,Richard Bonson/Richard Platt
book.bookmodel,9835,Stephen Biesty's Incredible Explosions,Stephen Biesty/Richard Platt
book.bookmodel,9836,The Burglar Who Thought He Was Bogart (Bernie Rhodenbarr  #7),Lawrence Block
book.bookmodel,9837,Hit Parade (John Keller  #3),Lawrence Block
book.bookmodel,9838,The Girl with the Long Green Heart,Lawrence Block
book.bookmodel,9839,The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr  #5),Lawrence Block
book.bookmodel,9840,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr  #3),Lawrence Block
book.bookmodel,9841,Out on the Cutting Edge (Matthew Scudder  #7),Lawrence Block
book.bookmodel,9842,Writing the Novel: From Plot to Print,Lawrence Block
book.bookmodel,9843,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr  #6),Lawrence Block
book.bookmodel,9844,Gilda Joyce: Psychic Investigator (Gilda Joyce  #1),Jennifer Allison
book.bookmodel,9845,Boeing Versus Airbus: The Inside Story of the Greatest International Competition in Business,John Newhouse
book.bookmodel,9846,Fabulous Small Jews,Joseph Epstein
book.bookmodel,9847,Feast: Food to Celebrate Life,Nigella Lawson
book.bookmodel,9848,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson/Petrina Tinslay
book.bookmodel,9849,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson
book.bookmodel,9850,Forever Summer,Nigella Lawson
book.bookmodel,9851,programming.java: An Introduction to Programming Using Java: An Introduction to Programming Using Java,Rick Decker/Stuart Hirshfield
book.bookmodel,9852,The American Campaign: U.S. Presidential Campaigns and the National Vote,James E. Campbell
book.bookmodel,9853,The Anglo-Saxons,James Campbell/Eric John/Patrick Wormald
book.bookmodel,9854,The Final Frontiersman: Heimo Korth and His Family  Alone in Alaska's Arctic Wilderness,James   Campbell
book.bookmodel,9855,The Untamed One (Wild Wulfs of London  #2),Ronda Thompson
book.bookmodel,9856,The Cursed One (Wild Wulfs of London  #3),Ronda Thompson
book.bookmodel,9857,The Dark One (Wild Wulfs of London  #1),Ronda Thompson
book.bookmodel,9858,Call of the Moon,Ronda Thompson
book.bookmodel,9859,Bad (Fearless  #13),Francine Pascal
book.bookmodel,9860,Fear (Fearless  #23),Francine Pascal
book.bookmodel,9861,Twisted (Fearless  #4),Francine Pascal
book.bookmodel,9862,Run (Fearless  #3),Francine Pascal
book.bookmodel,9863,Killer (Fearless  #12),Francine Pascal
book.bookmodel,9864,Alone (Fearless  #22),Francine Pascal
book.bookmodel,9865,Tears (Fearless  #15),Francine Pascal
book.bookmodel,9866,The Shawshank Redemption,Mark Kermode/Rob White
book.bookmodel,9867,The Shawshank Redemption: The Shooting Script,Frank Darabont/Stephen King
book.bookmodel,9868,Different Seasons,Stephen King
book.bookmodel,9869,The Real Frank Zappa Book,Frank Zappa/Peter Occhiogrosso
book.bookmodel,9870,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,Garrison Keillor
book.bookmodel,9871,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller
book.bookmodel,9872,Good Poems,Garrison Keillor
book.bookmodel,9873,Managers Not MBAs: A Hard Look at the Soft Practice of Managing and Management Development,Henry Mintzberg
book.bookmodel,9874,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb
book.bookmodel,9875,Marsha Is Only a Flower (Marsha  #2),Barbara Bottner
book.bookmodel,9876,Almond Cookies & Dragon Well Tea,Cynthia Chin-Lee/Youshan Tang
